Record;Event;Archive;Author/sender;Recipient;Date of writing;Start point;Date of receipt;End point;Summary;Language;Related images or documents;Other Events;Link;Analytic tags;Private notes
M-1638-CA-06FE;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 70;Udienza of Calabria Citra;Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Cosenza;;Naples;Letter from the Udienza of Calabria Citra to the Viceroy concerning abuses committed by the Maître de camp in the recruitment of soldiers in the Earthquake-damaged province.;Italian;;;;;
M-1638-CA-06FF;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 70;Pedace, Romualdo da (Capuchin friar);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Cosenza;;Naples;Letter from a Capuchin friar to the Viceroy concerning the abuses committed by the Maître de camp in the recruitment of soldiers in the Earthquake-damaged rural areas of Cosenza.;Italian;;;;;
M-1638-CA-0700;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 70;Giffoni, Onofrio (Tax collector);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Cosenza;;Naples;Letter from a tax collector in the Cosenza area describing the difficulties in collecting taxes in Earthquake-affected localities that have obtained a moratorium on payments.;Italian;;;;;
M-1638-CA-0701;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Ruote, Consultationum, vol.41;Regia Camera della Sommaria;;1638;Naples;;;Advise of the Camera della Sommaria on the measures necessary for the relief of the Earthquake-damaged provinces of Calabria Citra and Ultra.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-0702;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 70;Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);Dattilo, Roberto (Maître de camp);1638;Naples;;;Dispatch from the Viceroy to the Maître de camp regarding verification of the damage suffered by the towers of Belvedere and Diamante due to the Earthquake.;Spanish;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-0703;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 70;Regia Camera della Sommaria;Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Naples;;Naples;Advice of the Regia Camera della Sommaria on the request of the Marquis Valle Siciliana and Rende for delay in the payments due to the Regia Corte following the damage suffered by his estate of Fiumefreddo due to the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-0704;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 70;Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);Asanto, Francesco (Sergeant Major);1638;Naples;;;Dispatch from the Viceroy to the Sergeant-Major concerning the difficulties of the city of Catanzaro in paying the sums owed to the State because of the damage caused by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-0705;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 70;Unknown (Procurator of the treasurer of the province of Calabria Citra);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Naples;;;Letter from the Procurator of the Treasurer of the Province of Calabria Citra to the Viceroy concerning the suspension of payments due to the Regia Cassa Militare following the damage caused by the Earthquake of 27 March 1638.;Italian;;;;;
M-1638-CA-0706;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 70;Università of Catanzaro;Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Catanzaro;;Naples;Memorandum from the city of Catanzaro to the Viceroy concerning the difficulties in paying the provincial Sergeant Major because of the damage caused by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-0707;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 70;Unknown (Marquis della Valle);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Naples;;Naples;Petition of the Marquis of Valle Siciliana and Rende  to the Viceroy to have delays in the payments due to the Royal Court following the damage suffered by his feud of Fiumefreddo due to the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-0708;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 69;Guardo, Vélez (Regent of the Consiglio Collaterale);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Cosenza;;Naples;Report from the Regent to the Viceroy on the military conditions in Cosenza after the Earthquake.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-0709;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Curiae, vol.112;Consiglio Collaterale;;1638;Naples;;;Decree on tax relief granted to the Università della Calabria damaged by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-070B;1638 Calabria Earthquake;Simancas, Archivo General de Simancas, Secretarías Provinciales, legajo 120;Casanate, Mattia (President of the Sommaria);Philip IV;1638;Naples;;Madrid;Letter from the President of the Sommaria to the Court of Madrid concerning the difficulties of the Treasury in collecting the amounts because of the damage caused by the Earthquake of 27 March 1638.;Italian;;;;;
M-1638-CA-070C;1638 Calabria Earthquake;Madrid, Biblioteca Nacional de España, MSS/11137;Grimaldo, Luca;;1638;;;;Report of the Earthquake of Calabria by Luca Grimaldo.;Italian;;;;INTERPRETAZIONE→Punizione per i peccati degli uomini;
M-1638-CA-070D;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 69;España y Moncada, Joseph;Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Cosenza;;Naples;Report by Joseph España y Monada to the Viceroy of Naples on the damage suffered by the castles of San Lucido and Cosenza following the 1638 Earthquake.;Spanish;"M-1638-CA-06F7 / 1638 Calabria Earthquake / Report by engineer Giulio Garritano to the Viceroy of Naples on the damage suffered by the castle of Cosenza due to the Earthquake of 1638. (This document is a follow-up of); M-1638-CA-06FA / 1638 Calabria Earthquake / Report by councillor Ettore Capecelatro to the Viceroy of Naples on the damage suffered by the castles of San Lucido and Cosenza following the Earthquake of 1638. (This document is attached to)";;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-070F;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 69;Mexia de Prado, Ferdinando (Judge);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;;;Naples;Report by Ferdinando Mexia de Prado to the Viceroy of Naples on the damage suffered by the castles of San Lucido and Cosenza following the 1638 Earthquake.;Spanish;M-1638-CA-06FA / 1638 Calabria Earthquake / Report by councillor Ettore Capecelatro to the Viceroy of Naples on the damage suffered by the castles of San Lucido and Cosenza following the Earthquake of 1638.;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-0710;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Segreterie dei Viceré, viglietti originali, fascio 69;Milano, Giovanni (Marquis of San Giorgio);Núñez de Guzmán, Ramiro (Viceroy of Naples, duke of Medina de las Torres);1638;Unknown;;Naples;Petition of the Marquis of San Giorgio complaining that the soldiers disregarded the coastal defence and harassed the Marquis' vassals already suffering from the ravages of Earthquakes.;Italian;;;;;
M-1638-CA-0713;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Regia Camera della Sommaria, Ruote, Consultationum, vol.41;Regia Camera della Sommaria;;1638;Naples;;;Advice of the Camera della Sommaria on the measures necessary for the relief of the provinces of Calabria Citra and Ultra damaged by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-0714;1638 Calabria Earthquake;Cosenza, Archivio di Stato di Cosenza, Notai, Atti del notaio F.M.Scavelli, 1639, cc. 843-856;Scavelli, F. M. (Notary);;1639;Cosenza;;;Inventory of the damage caused to buildings in Cosenza by the Earthquakes of 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
M-1638-CA-071E;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Consultarum, vol.2, ff. 193v-196r;Consiglio Collaterale;;1646;Naples;;;Advice concerning the Duke of Girifalco's petition for tax allocations on other Università in the Kingdom due to the tax exemption granted to his fief after the 1638 Earthquake.;Italian;M-1638-CA-071F / 1638 Calabria Earthquake / Petition of the Duke of Girifalco for the allocation of taxes to other Università of the Kingdom because of the tax exemption granted to his fief after the Earthquake of 1638. (This document includes);;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-071F;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Consultarum, vol.2, ff. 193v-194r;Regia Camera della Sommaria;Consiglio Collaterale;1644;Naples;;;Petition of the Duke of Girifalco for the allocation of taxes to other Università of the Kingdom because of the tax exemption granted to his fief after the Earthquake of 1638.;Italian;M-1638-CA-071E / 1638 Calabria Earthquake / Advice concerning the Duke of Girifalco's petition for tax allocations on other Università in the Kingdom due to the tax exemption granted to his fief after the 1638 Earthquake. (This document is included in);;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-0750;1638 Calabria Earthquake;;;;;;;;;;;;;;
M-1638-CA-0751;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Collaterale, Cancelleria, Donativo, vol.1, ff. 1r-2r, 4r-5r;Consiglio Collaterale;;1643;Naples;;;Order of respect for the five-year immunity granted to the Bagliva of Pedace damaged by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-0752;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Donativo, vol.1, ff. 5v-7v;Consiglio Collaterale;;1643;Naples;;;Order of respect for the five-year immunity granted to the Università of Aiello damaged by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-0754;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Donativo, vol.1, ff. 9r-v;Consiglio Collaterale;;1643;Naples;;;Order of respect for the five-year immunity granted to the Universitá of Castiglione Marittimo damaged by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-0755;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Donativo, vol.1, ff. 29r-32r;Consiglio Collaterale;;1643;Naples;;;Order to reduce the taxes payable in proportion to the number of its households after the five-year immunity granted to the Universitá of Casabona damaged by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-0756;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Donativo, vol.1, ff. 77v-78r;Consiglio Collaterale;;1643;Naples;;;Order of respect for the five-year immunity granted to the Università of Chiaravalle damaged by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-0758;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Donativo, vol.1, ff. 16v-17r;Consiglio Collaterale;;1643;Naples;;;Order of respect for the five-year immunity granted to the Università of Feroleto damaged by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-075D;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Donativo, vol.2, ff. 12v-13r;Consiglio Collaterale;;1643;Naples;;;Order of respect for the five-year immunity granted to the Bagliva of Mangone damaged by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-075E;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Donativo, vol.2, ff. 14v-16r;Consiglio Collaterale;;1643;Naples;;;Order to reduce by one third the households to be taxed after the five-year immunity granted to the Università of Mangone and Santo Stefano damaged by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-075F;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Donativo, vol.2, ff. 16v-19v;Consiglio Collaterale;;1643;Naples;;;Order to reduce the households to be taxed at the Università of Scala damaged by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-0761;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Donativo, vol.2, ff. 27r-v;Consiglio Collaterale;;1643;Naples;;;Order of respect for the five-year immunity granted to the Bagliva of Donnici damaged by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-0762;1638 Calabria Earthquake;Naples, Archivio di Stato di Napoli, Consiglio Collaterale, Cancelleria, Donativo, vol.2, ff. 26r-v;Consiglio Collaterale;;1638;Naples;;;Order to reduce by one third the households to be taxed after the five-year immunity granted to the Università of Pignano and Donnici damaged by the Earthquake of 27 March 1638.;Italian;;;;RISPOSTE ISTITUZIONALI→Sgravi fiscali;
M-1638-CA-0764;1638 Calabria Earthquake;Naples, Biblioteca Nazionale Vittorio Emanuele III, Manoscritti, Fondo San Martino, Aggiunti, vol. 7, ff. 475v-476r;Blanch, Giovanni Tommaso (Lieutenant and Vicar General of the Province of Calabria Ulterior);;1638;Pizzo;;;Authorisation of the Lieutenant and Vicar General of the province of Calabria Ulterior to appoint Livio Zaffiro as guardian of the tower of Santa Caterina, as the previous guardian of the tower died in the Earthquake.;Italian;;;;;
M-1638-CA-0765;1638 Calabria Earthquake;Naples, Biblioteca Nazionale Vittorio Emanuele III, Manoscritti, Fondo San Martino, Aggiunti, vol. 7, ff. 476r-v;Blanch, Giovanni Tommaso ( Lieutenant and Vicar General of the province of Calabria Ulterior);;1638;Pizzo;;;Authorisation of the Lieutenant and Vicar General of the province of Calabria Ulterior in favour of Giovanni Paolo di Pauler to recognise the actual number of soldiers of the battalion of the Paranza of Nicastro remaining after the damage caused by the Earthquakes.;Italian;;;;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
