Record;Event;Archive;Author/sender;Recipient;Date of writing;Start point;Date of receipt;End point;Summary;Language;Related images or documents;Other Events;Link;Analytic tags;Private notes
M-1726-PA-04E0;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Drago, Casimiro (President of the Gran Corte);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter about the provisions on the place to hold the conferences of the Criminal and Civil Court after the damage caused to the building after the Earthquake;Italian;;;;;
M-1726-PA-04E1;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Senato of Palermo;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;;Messina;Letter about the suspension of the theatrical comedies following the Earthquake;Italian;;;;;
M-1726-PA-04E2;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Senato of Palermo;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;;Messina;Report about the measures adopted after the Earthquake and petition for the return of the viceroy to the city of Palermo;Italian;;;;;
M-1726-PA-04E3;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Prince of Resuttano (Pretore of Palermo);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Request letter fo the return to Palermo and communication of the state of calm of the city after the Earthquake;Italian;;;;;
M-1726-PA-04E4;1726 Palermo Earthquake;Palermo, Archivio storico Comunale, Consulte del Senato, 1284/40;Senato of Palermo;Unknown;1726;Palermo;;;Report about the measures adopted following the Earthquake and request for the return of the viceroy to the city;Italian;;;;;
M-1726-PA-04E5;1726 Palermo Earthquake;Palermo, Archivio storico Comunale, Consulte del Senato, 1284/40;Senato of Palermo;Unknown;1726;Palermo;;;Consulta (written advice) about the suspension of musical and theatrical comedies;Italian;;;;;
M-1726-PA-04E6;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Prince of Niscemi (Captain of Justice);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter about the maintenance of public order following the Earthquake;Italian;;;;;
M-1726-PA-04E7;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Prince of Niscemi (Captain of Justice);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Report about the damage suffered by the city of Palermo due to the Earthquake;Italian;;;;;
M-1726-PA-04E8;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 2481;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);Marquis de Rialp;1726;Messina;;Vienna;Detailed report about the damages and victims of the Earthquake;Spanish;;;;;The report is anonymous, but most probably the viceroy is the author
M-1726-PA-04E9;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 2481;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);Molina, Andrés de (Secretary of the Consejo Supremo of Spain);1726;Messina;;Vienna;;Spanish;;;;;The report is anonymous, but most probably the viceroy is the author
M-1726-PA-04EA;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 2481;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);Prince Eugenio di Savoia (General of the imperial troops);1726;Messina;;Vienna;;Spanish;;;;;The report is anonymous, but most probably the viceroy is the author
M-1726-PA-04EB;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 2481;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);von Althann, Michael Friedrich (Viceroy of Naples);1726;Messina;;Naples;;Spanish;;;;;The report is anonymous, but most probably the viceroy is the author
M-1726-PA-04EC;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 2481;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);Cienfuegos Villazón, Juan Álvaro (Archbishop of Monreale);1726;Messina;;Monreale;;Spanish;;;;;The report is anonymous, but most probably the viceroy is the author
M-1726-PA-04ED;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Prince of Resuttano (Pretore of Palermo);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;;Messina;Letter about the dispute with the Tribunal of Royal Heritage after the dispatch issued by the latter against the Senate of the city;Italian;;;;;
M-1726-PA-04EE;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 2481;Tribunale del Real Patrimonio;Molina, Andrés de (Secretary of the Supremo Consejo of Spain);1726;Palermo;;Vienna;Letter concerning the necessary measures to be taken in the city after the Earthquake and request to withdraw the money necessary for emergency operations from the public treasury;Spanish;;;;;
M-1726-PA-04EF;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Dispacci, 1002,  ff. 227r-v;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);Prince of Niscemi (Captain of Justice);1726;Messina;;Palermo;Dispatch about the suspension of theatrical comedies in the city;Spanish;;;;;
M-1726-PA-04F0;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Tribunale del Real Patrimonio;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter containing the justification for the issue of dispatches against the work of the Senate of the city and communication of the opening of the Regia Zecca;Italian;;;;;
M-1726-PA-04F1;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Tribunale del Real Patrimonio;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter with request to find the means necessary for the repair of the Royal Palace damaged after the Earthquake;Italian;;;;;
M-1726-PA-04F2;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Senato of Palermo;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter about the dispute with the Tribunal of Royal Heritage and supplication for the cancellation of the dispatch from the registers;Italian;;;;;
M-1726-PA-04F3;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Prince of Resuttano (Pretore of Palermo);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter about the dispute with the Tribunal of Royal Heritage in order to the management of the Earthquake emergency;Italian;;;;;
M-1726-PA-04F4;1726 Palermo Earthquake;Palermo, Archivio storico Comunale, Consulte del Senato, 1284/40;Senato of Palermo;Unknown;1726;Palermo;;;Letter about to the dispute with the Tribunal of Royal Heritage;Italian;;;;;
M-1726-PA-04F5;1726 Palermo Earthquake;Palermo, Archivio storico Comunale, Consulte del Senato, 1284/40;Senato of Palermo;Unknown;1726;Palermo;;;Consulta (written advice) about the proposal to open the Monte di Pietà to find the necessary means to protect the city;Italian;;;;;
M-1726-PA-04F6;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Tribunale del Real Patrimonio;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;;Messina;Request letter about the return to the city of Palermo hit by the Earthquake;Italian;;;;;
M-1726-PA-04F7;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Dispacci, 1002, ff. 236v-237v;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);Cavallari, Francesco Maria (President of the Tribunal del Real Patrimonio);1726;Messina;;Palermo;Draft of thanks for the punctuality of the news and the measures adopted after the Earthquake;Italian;;;;;
M-1726-PA-04F8;1726 Palermo Earthquake;Palermo, Archivio storico Comunale, Consulte del Senato, 1284/40;Senato of Palermo;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;;;Consulta (written advice) about finding the necessary means for the reconstruction of the city hit by the Earthquake;Italian;;;;;
M-1726-PA-04F9;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Tribunale del Real Patrimonio, Memoriali, 2417;Senato of Palermo;Tribunale del Real Patrimonio;1726;Palermo;;Palermo;Memorial in order to the impossibility to make available the public money for the reconstruction of the city;Italian;;;;;
M-1726-PA-04FA;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Prince of Niscemi (Captain of Justice);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter concerning the suspension of the comedies in the Teatro di Santa Cecilia to appease the divine wrath after the Earthquake and report about the provisions adopted on the surveillance of the city;Italian;;;;;
M-1726-PA-04FB;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Prince of Resuttano (Pretore of Palermo);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter about the dispute with the Tribunal of Royal Heritage;Italian;;;;;
M-1726-PA-04FC;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Loredano, Giovan Tommaso (Tax lawyer of the Tribunale della Gran Corte);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Request to transfer provisionally the headquarter of the Court of the Royal Court to the rooms of the Royal Vicariate because of the damage by the Earthquake;Italian;;;;;
M-1726-PA-04FD;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Dispacci, 730, f. 99r;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);Tribunale del Real Patrimonio;1726;Messina;;Palermo;Dispatch with order to withdraw 100,000 scudi from the treasury of the city;Spanish;;;;;
M-1726-PA-04FE;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Senato of Palermo;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter about the publication of a report on the work of the Senate of the city after the Earthquake;Italian;;;;;
M-1726-PA-04FF;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Dispacci, 1002, ff. 243r-v;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);Gasch, Giuseppe (Archbishop of Palermo);1726;Messina;;Palermo;Draft of reassurance in connection with his return to the city as soon as possible;Spanish;;;;;
M-1726-PA-0500;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Prince of Niscemi (Captain of Justice);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter about the provisions adopted in the city of Palermo for the maintenance of public order;Italian;;;;;
M-1726-PA-0501;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Tribunale del Real Patrimonio;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter containing repeated request for the necessary means for the shelter of the Royal Palace;Italian;;;;;
M-1726-PA-0502;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Del Giudice, Miguel;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Request letter for the intercession toward the prince of Roccapalumba damaged by the Earthquake;Italian;;;;;
M-1726-PA-0503;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Dispacci, 1002, ff. 251v- 252r;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);Drago, Casimiro (President of the Gran Corte);1726;Messina;;Palermo;Dispatch about the custody and supervision of prisons;Spanish;;;;;
M-1726-PA-0504;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Prince of Resuttano (Pretore of Palermo);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter about the dispute with the Tribunal of Royal Heritage and communication of the Senate's intervention following the Earthquake;Italian;;;;;
M-1726-PA-0505;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Prince of Roccapalumba;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Petition to grant relief for the damage occurred to his home following the Earthquake;Italian;;;;;
M-1726-PA-0506;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Senato of Palermo;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Letter about the dispute with the Real Estate Tribunal and justification of his actions;Italian;;;;;
M-1726-PA-0507;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183;Deputation of the Hospital;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;1726;Messina;Petition to grant the necessary funds to cover the damage occurred as a result of the Earthquake;Italian;;;;;
M-1726-PA-0508;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 182;Drago, Casimiro (President of the Gran Corte);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;;Messina;Letter about the provisions adopted and request for repair actions for the prisons damaged following the Earthquake;Italian;;;;;
M-1726-PA-0509;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 182;Prince of Resuttano (Pretore of Palermo);Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);1726;Palermo;;Messina;Letter about the king's celebrations despite the mourning state of the city following the Earthquake;Italian;;;;;
M-1726-PA-050A;1726 Palermo Earthquake;Palermo, Archivio di Stato di Palermo, Real Segreteria, Dispacci, 1002, ff. 261r- 262r;Fernández de Portocarrero y Mendoza, Francisco (Viceroy of Palermo);Drago, Casimiro (President of the Gran Corte);1726;Messina;;Palermo;Letter about the confirmation to continue to hold provisionally the conferences of the Court in his own home;Spanish;;;;;
M-1730-LE-0900;1730n Lanzarote Eruption;Simancas, Archivo General de Simancas, Mapas, planos y dibujos, 18, 051;Audiencia of the Canary Islands;Rodrigo y Alós, José (Secretary of State);1730;Lanzarote;;Madrid;The map of the island contains a description of the places affected by the Eruption, titled 'Estado a que tiene reducida el volcan la ysla de Lanzarote desde el 1º dia de septiembre de 1730 asta el 29 de diciembre del mismo año', sent by the regente and Audiencia of the Canary Islands to the Secretary of State and of the Office of Justice and Political Government. It describes the damage caused to the island of Lanzarote by the volcanic Eruptions of September to December 1730;Spanish;I-1730-LE-0916 / 1730-1736 Lanzarote Eruption / A map of the Lanzarote island during the Eruption of 1730  (This document includes);;http://www.mcu.es/ccbae/es/consulta/registro.do?id=181064;RISPOSTE ISTITUZIONALI→Inchiesta sugli effetti del disastro;
