Record;Event;Archive;Author/sender;Recipient;Date of writing;Start point;Date of receipt;End point;Summary;Language;Related images or documents;Other Events;Link;Analytic tags;Private notes
_M-1726-PA-04E0_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Drago, Casimiro_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-06_;_Palermo_;_1726-09-13_;_Messina_;_Letter about the provisions on the place to hold the conferences of the Criminal and Civil Court after the damage caused to the building after the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-04E1_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Senato of Palermo_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-06_;_Palermo_;__;_Messina_;_Letter about the suspension of the theatrical comedies following the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-04E2_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Senato of Palermo_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-06_;_Palermo_;__;_Messina_;_Report about the measures adopted after the earthquake and petition for the return of the viceroy to the city of Palermo_;_Italian_;__;__;__;__;__
_M-1726-PA-04E3_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Prince of Resuttano_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-06_;_Palermo_;_1726-09-13_;_Messina_;_Request letter fo the return to Palermo and communication of the state of calm of the city after the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-04E4_;_1726 Palermo Earthquake_;_Archivio storico Comunale di Palermo, Consulte del Senato, 1284/40_;_Senato of Palermo_;_Unknown_;_1726-09-06_;_Palermo_;__;__;_Report about the measures adopted following the earthquake and request for the return of the viceroy to the city_;_Italian_;__;__;__;__;__
_M-1726-PA-04E5_;_1726 Palermo Earthquake_;_Archivio storico Comunale di Palermo, Consulte del Senato, 1284/40_;_Senato of Palermo_;_Unknown_;_1726-09-06_;_Palermo_;__;__;_Consulta (written advice) about the suspension of musical and theatrical comedies_;_Italian_;__;__;__;__;__
_M-1726-PA-04E6_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Prince of Niscemi_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-06_;_Palermo_;_1726-09-13_;_Messina_;_Letter about the maintenance of public order following the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-04E7_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Prince of Niscemi_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-06_;_Palermo_;_1726-09-13_;_Messina_;_Report about the damage suffered by the city of Palermo due to the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-04E8_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 2481_;_Fernández de Portocarrero y Mendoza, Francisco_;_Marquis de Rialp_;_1726-09-07_;_Messina_;__;_Vienna_;_Detailed report about the damages and victims of the earthquake_;_Spanish_;__;__;__;__;_The report is anonymous, but most probably the viceroy is the author_
_M-1726-PA-04E9_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 2481_;_Fernández de Portocarrero y Mendoza, Francisco_;_Molina, Andrés de_;_1726-09-07_;_Messina_;__;_Vienna_;__;_Spanish_;__;__;__;__;_The report is anonymous, but most probably the viceroy is the author_
_M-1726-PA-04EA_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 2481_;_Fernández de Portocarrero y Mendoza, Francisco_;_Prince Eugenio di Savoia_;_1726-09-07_;_Messina_;__;_Vienna_;__;_Spanish_;__;__;__;__;_The report is anonymous, but most probably the viceroy is the author_
_M-1726-PA-04EB_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 2481_;_Fernández de Portocarrero y Mendoza, Francisco_;_von Althann, Michael Friedrich_;_1726-09-07_;_Messina_;__;_Naples_;__;_Spanish_;__;__;__;__;_The report is anonymous, but most probably the viceroy is the author_
_M-1726-PA-04EC_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 2481_;_Fernández de Portocarrero y Mendoza, Francisco_;_Cienfuegos Villazón, Juan Álvaro_;_1726-09-07_;_Messina_;__;_Monreale_;__;_Spanish_;__;__;__;__;_The report is anonymous, but most probably the viceroy is the author_
_M-1726-PA-04ED_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Prince of Resuttano_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-09_;_Palermo_;__;_Messina_;_Letter about the dispute with the Tribunal of Royal Heritage after the dispatch issued by the latter against the Senate of the city_;_Italian_;__;__;__;__;__
_M-1726-PA-04EE_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 2481_;_Tribunale del Real Patrimonio_;_Molina, Andrés de_;_1726-09-09_;_Palermo_;__;_Vienna_;_Letter concerning the necessary measures to be taken in the city after the earthquake and request to withdraw the money necessary for emergency operations from the public treasury_;_Spanish_;__;__;__;__;__
_M-1726-PA-04EF_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Dispacci, 1002,  ff. 227r-v_;_Fernández de Portocarrero y Mendoza, Francisco_;_Prince of Niscemi_;_1726-09-10_;_Messina_;__;_Palermo_;_Dispatch about the suspension of theatrical comedies in the city_;_Spanish_;__;__;__;__;__
_M-1726-PA-04F0_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Tribunale del Real Patrimonio_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-10_;_Palermo_;_1726-09-13_;_Messina_;_Letter containing the justification for the issue of dispatches against the work of the Senate of the city and communication of the opening of the Regia Zecca_;_Italian_;__;__;__;__;__
_M-1726-PA-04F1_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Tribunale del Real Patrimonio_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-10_;_Palermo_;_1726-09-13_;_Messina_;_Letter with request to find the means necessary for the repair of the Royal Palace damaged after the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-04F2_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Senato of Palermo_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-12_;_Palermo_;_1726-09-17_;_Messina_;_Letter about the dispute with the Tribunal of Royal Heritage and supplication for the cancellation of the dispatch from the registers_;_Italian_;__;__;__;__;__
_M-1726-PA-04F3_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Prince of Resuttano_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-13_;_Palermo_;_1726-09-24_;_Messina_;_Letter about the dispute with the Tribunal of Royal Heritage in order to the management of the earthquake emergency_;_Italian_;__;__;__;__;__
_M-1726-PA-04F4_;_1726 Palermo Earthquake_;_Archivio storico Comunale di Palermo, Consulte del Senato, 1284/40_;_Senato of Palermo_;_Unknown_;_1726-09-13_;_Palermo_;__;__;_Letter about to the dispute with the Tribunal of Royal Heritage_;_Italian_;__;__;__;__;__
_M-1726-PA-04F5_;_1726 Palermo Earthquake_;_Archivio storico Comunale di Palermo, Consulte del Senato, 1284/40_;_Senato of Palermo_;_Unknown_;_1726-09-13_;_Palermo_;__;__;_Consulta (written advice) about the proposal to open the Monte di Pietà to find the necessary means to protect the city_;_Italian_;__;__;__;__;__
_M-1726-PA-04F6_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Tribunale del Real Patrimonio_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-13_;_Palermo_;__;_Messina_;_Request letter about the return to the city of Palermo hit by the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-04F7_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Dispacci, 1002, ff. 236v-237v_;_Fernández de Portocarrero y Mendoza, Francisco_;_Cavallari, Francesco Maria_;_1726-09-15_;_Messina_;__;_Palermo_;_Draft of thanks for the punctuality of the news and the measures adopted after the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-04F8_;_1726 Palermo Earthquake_;_Archivio storico Comunale di Palermo, Consulte del Senato, 1284/40_;_Senato of Palermo_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-16_;_Palermo_;__;__;_Consulta (written advice) about finding the necessary means for the reconstruction of the city hit by the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-04F9_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Tribunale del Real Patrimonio, Memoriali, 2417_;_Senato of Palermo_;_Tribunale del Real Patrimonio_;_1726-09-16_;_Palermo_;__;_Palermo_;_Memorial in order to the impossibility to make available the public money for the reconstruction of the city_;_Italian_;__;__;__;__;__
_M-1726-PA-04FA_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Prince of Niscemi_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-17_;_Palermo_;_1726-09-24_;_Messina_;_Letter concerning the suspension of the comedies in the Teatro di Santa Cecilia to appease the divine wrath after the earthquake and report about the provisions adopted on the surveillance of the city_;_Italian_;__;__;__;__;__
_M-1726-PA-04FB_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Prince of Resuttano_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-17_;_Palermo_;_1726-09-24_;_Messina_;_Letter about the dispute with the Tribunal of Royal Heritage_;_Italian_;__;__;__;__;__
_M-1726-PA-04FC_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Loredano, Giovan Tommaso_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-17_;_Palermo_;_1726-09-24_;_Messina_;_Request to transfer provisionally the headquarter of the Court of the Royal Court to the rooms of the Royal Vicariate because of the damage by the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-04FD_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Dispacci, 730, f. 99r_;_Fernández de Portocarrero y Mendoza, Francisco_;_Tribunal del Real Patrimonio_;_1726-09-19_;_Messina_;__;_Palermo_;_Dispatch with order to withdraw 100,000 scudi from the treasury of the city_;_Spanish_;__;__;__;__;__
_M-1726-PA-04FE_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Senato of Palermo_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-20_;_Palermo_;_1726-09-27_;_Messina_;_Letter about the publication of a report on the work of the Senate of the city after the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-04FF_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Dispacci, 1002, ff. 243r-v_;_Fernández de Portocarrero y Mendoza, Francisco_;_Gasch, Giuseppe_;_1726-09-20_;_Messina_;__;_Palermo_;_Draft of reassurance in connection with his return to the city as soon as possible_;_Spanish_;__;__;__;__;__
_M-1726-PA-0500_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Prince of Niscemi_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-24_;_Palermo_;_1726-09-26_;_Messina_;_Letter about the provisions adopted in the city of Palermo for the maintenance of public order_;_Italian_;__;__;__;__;__
_M-1726-PA-0501_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Tribunal del Real Patrimonio_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-24_;_Palermo_;_1726-10-01_;_Messina_;_Letter containing repeated request for the necessary means for the shelter of the Royal Palace_;_Italian_;__;__;__;__;__
_M-1726-PA-0502_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Del Giudice, Miguel_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-24_;_Palermo_;_1726-10-11_;_Messina_;_Request letter for the intercession toward the prince of Roccapalumba damaged by the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-0503_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Dispacci, 1002, ff. 251v- 252r_;_Fernández de Portocarrero y Mendoza, Francisco_;_Drago, Casimiro_;_1726-09-24_;_Messina_;__;_Palermo_;_Dispatch about the custody and supervision of prisons_;_Spanish_;__;__;__;__;__
_M-1726-PA-0504_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Prince of Resuttano_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-25_;_Palermo_;_1726-10-10_;_Messina_;_Letter about the dispute with the Tribunal of Royal Heritage and communication of the Senate's intervention following the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-0505_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Prince of Roccapalumba_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-27_;_Palermo_;_1726-10-18_;_Messina_;_Petition to grant relief for the damage occurred to his home following the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-0506_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Senato of Palermo_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-27_;_Palermo_;_1726-10-04_;_Messina_;_Letter about the dispute with the Real Estate Tribunal and justification of his actions_;_Italian_;__;__;__;__;__
_M-1726-PA-0507_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 183_;_Deputation of the Hospital_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-09-27_;_Palermo_;_1726-10-04_;_Messina_;_Petition to grant the necessary funds to cover the damage occurred as a result of the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-0508_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 182_;_Drago, Casimiro_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-10-01_;_Palermo_;__;_Messina_;_Letter about the provisions adopted and request for repair actions for the prisons damaged following the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-0509_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Incartamenti, 182_;_Prince of Resuttano_;_Fernández de Portocarrero y Mendoza, Francisco_;_1726-10-01_;_Palermo_;__;_Messina_;_Letter about the king's celebrations despite the mourning state of the city following the earthquake_;_Italian_;__;__;__;__;__
_M-1726-PA-050A_;_1726 Palermo Earthquake_;_Archivio di Stato di Palermo, Real Segreteria, Dispacci, 1002, ff. 261r- 262r_;_Fernández de Portocarrero y Mendoza, Francisco_;_Drago, Casimiro_;_1726-10-01_;_Messina_;__;_Palermo_;_Letter about the confirmation to continue to hold provisionally the conferences of the Court in his own home_;_Spanish_;__;__;__;__;__
_M-1730-SA-050B_;_1730 Santiago Earhquake_;_Archivum Romanum Societatis Iesu, Provincia Chilensis, vol. 5, ff. 304r-313v_;_Unknown_;_Unknown_;__;__;__;__;__Relación del lastimoso y horrible estrago de la ciu[da]d de la Concep[ci]ón del reino de Chile, causado del temblor e inundación del mar que la anegó el día 8 de julio de 1730_. An anonimous and undated narration about the damages of the earthquake of 1730_;_Spanish_;__;__;__;__;__
_M-1746-LI-050C_;_1746 Lima Earthquake_;_Seville, Archivo General de Indias, Lima, 520_;_Consejo de Indias_;_Ferdinand VI_;_1756-01-19_;_Madrid_;__;__;_Discussion of a request made by the Viceroy of Peru by letter of 1 September 1753. In this letter, the viceroy requested the establishment of a Jesuit college in Bellavista, a town founded near El Callao after it was destroyed by the earthquake and tsunami of 1746. The viceroy also requested the foundation of a hospital to be administered by the order of San Juan de Dios. The council supported the viceroy's proposals._;_Spanish_;__;__;__;__;__
